4.069846956984221977e-09
2.082180829247705254e-10
1.441130565625868033e-02
1.089292027895422121e-02
9.511930485843832266e-11
3.156291977267567523e-13
4.571808239213574071e-02
2.287748402029875922e-02
1.339901374344662499e-02
6.440227386926269428e-03
4.290552504849734386e-04
1.183215307473986858e-02
2.226192255944586113e-02
2.869396857654998509e-02
4.309105654391352791e-02
1.056551659981632973e-01
4.160393764574239067e-03
3.853297495912427761e-02
4.033857673830093526e-02
1.458571252089515755e-02
6.813298964732146350e-03
1.047975930116568862e-05
6.275495833246100275e-02
1.076846419225367495e-02
5.286120855637600930e-14
3.863027933057081031e-03
1.041083403687164191e-02
4.666874714125532342e-02
6.418555648577919936e-02
1.461575498481009622e-02
2.874558252782215934e-05
5.943865214585220685e-03
3.037328879862630227e-02
5.718981565887914370e-03
1.403355557845083895e-02
1.964383305897324933e-02
2.248629231746399754e-02
1.500885030577394208e-06
4.650092988205143524e-02
4.791744449668691036e-02
7.107665113657305324e-19
9.641204101458951036e-32
1.252403385650980965e-02
3.922917777502767167e-06
8.630705970210782894e-08
7.908320637298738572e-12
3.977609180520080140e-02
1.220734440976712623e-03
9.335485147087988628e-03
1.668833184871496358e-03
2.992747334927112467e-23
1.601484963023687511e-03
6.681399808338431682e-08
4.127024008981178618e-03
1.950618493783738390e-03
2.926538002277529957e-02
3.554208870030595132e-07
2.582214370363660047e-27
4.487026277607739410e-16
8.487610976597521201e-03
7.968457438471949588e-16
2.484887650964221970e-02
2.254502919711897854e-02
6.584788877227904305e-03
