-1.048051716985408566e+05,-1.045872590038110502e+05,-1.045123550922523427e+05,-1.044900724427245004e+05,-1.044776320074242685e+05,-1.044698253539259604e+05,-1.044645630863117694e+05,-1.044608263827913033e+05,-1.044580644137993222e+05,-1.044559574054103578e+05,-1.044543089227679448e+05,-1.044529924479231267e+05,-1.044519231553049904e+05,-1.044510422026950982e+05,-1.044503075787897396e+05,-1.044496885469650151e+05,-1.044491621453305561e+05,-1.044487109085695993e+05,-1.044483213417763618e+05,-1.044479828721445811e+05,-1.044476871130522049e+05,-1.044474273375416669e+05,-1.044471980952568410e+05,-1.044469949295606057e+05,-1.044468141658032400e+05,-1.044466527508893196e+05,-1.044465081303351908e+05,-1.044463781530669949e+05,-1.044462609969800833e+05,-1.044461551102017984e+05,-1.044460591643507069e+05,-1.044459720170454530e+05,-1.044458926816088788e+05,-1.044458203024151735e+05,-1.044457541346983780e+05,-1.044456935279131867e+05,-1.044456379119451303e+05,-1.044455867856206605e+05,-1.044455397070858162e+05,-1.044454962857113860e+05,-1.044454561752528825e+05,-1.044454190680464235e+05,-1.044453846900649805e+05,-1.044453527966916736e+05,-1.044453231690938701e+05,-1.044452956111026142e+05,-1.044452699465184560e+05,-1.044452460167788959e+05,-1.044452236789330200e+05,-1.044452028038785356e+05,-1.044451832748231391e+05,-1.044451649859383760e+05,-1.044451478411794960e+05,-1.044451317532482499e+05,-1.044451166426795680e+05,-1.044451024370354571e+05,-1.044450890701925819e+05,-1.044450764817108284e+05,-1.044450646162731719e+05,-1.044450534231876227e+05,-1.044450428559436696e+05,-1.044450328718166566e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.048089862162782811e+05,-1.045431552931002079e+05,-1.044057765611199720e+05,-1.043780056724881288e+05,-1.043630440766214160e+05,-1.043537704344263184e+05,-1.043475527301458933e+05,-1.043431529063463822e+05,-1.043399118715218356e+05,-1.043374489922972571e+05,-1.043355305646401539e+05,-1.043340058898652787e+05,-1.043327738028191670e+05,-1.043317640809265722e+05,-1.043309265946439409e+05,-1.043302246998487972e+05,-1.043296310616429982e+05,-1.043291249284287478e+05,-1.043286903022069018e+05,-1.043283146803517884e+05,-1.043279881719794503e+05,-1.043277028658538038e+05,-1.043274523708010820e+05,-1.043272314766422060e+05,-1.043270359007114457e+05,-1.043268620960501139e+05,-1.043267071046380006e+05,-1.043265684439139877e+05,-1.043264440181815735e+05,-1.043263320488118916e+05,-1.043262310187878466e+05,-1.043261396282910573e+05,-1.043260567588678387e+05,-1.043259814443152864e+05,-1.043259128468737035e+05,-1.043258502376400284e+05,-1.043257929803628358e+05,-1.043257405179644265e+05,-1.043256923612761166e+05,-1.043256480795799580e+05,-1.043256072926335764e+05,-1.043255696639182424e+05,-1.043255348949014733e+05,-1.043255027201443590e+05,-1.043254729031156166e+05,-1.043254452325987804e+05,-1.043254195195996872e+05,-1.043253955946769420e+05,-1.043253733056314959e+05,-1.043253525155017414e+05,-1.043253331008196255e+05,-1.043253149500903237e+05,-1.043252979624636937e+05,-1.043252820465707919e+05,-1.043252671195031144e+05,-1.043252531059148896e+05,-1.043252399372322107e+05,-1.043252275509550236e+05,-1.043252158900398645e+05,-1.043252049023530708e+05,-1.043251945401855628e+05,-1.043251847598214517e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.047461900298154505e+05,-1.043977205366979615e+05,-1.043467834558694158e+05,-1.043235255312892259e+05,-1.043102708505326736e+05,-1.043018378860467928e+05,-1.042960789674946864e+05,-1.042919432037006918e+05,-1.042888592398260080e+05,-1.042864916350619460e+05,-1.042846313174523530e+05,-1.042831416191696189e+05,-1.042819296926842071e+05,-1.042809304325584380e+05,-1.042800969651164196e+05,-1.042793947795429267e+05,-1.042787979735235422e+05,-1.042782867766962736e+05,-1.042778458734015876e+05,-1.042774632406272576e+05,-1.042771293267939618e+05,-1.042768364612092410e+05,-1.042765784227548866e+05,-1.042763501204328495e+05,-1.042761473537195852e+05,-1.042759666306626314e+05,-1.042758050282903860e+05,-1.042756600843935885e+05,-1.042755297128222155e+05,-1.042754121365896572e+05,-1.042753058345929894e+05,-1.042752094988401514e+05,-1.042751219998552406e+05,-1.042750423585027165e+05,-1.042749697228892037e+05,-1.042749033493114839e+05,-1.042748425864525634e+05,-1.042747868622016977e+05,-1.042747356726081052e+05,-1.042746885725802422e+05,-1.042746451680203318e+05,-1.042746051091461268e+05,-1.042745680847992189e+05,-1.042745338175765501e+05,-1.042745020596524992e+05,-1.042744725891823909e+05,-1.042744452071969572e+05,-1.042744197349136084e+05,-1.042743960114021174e+05,-1.042743738915529684e+05,-1.042743532443049771e+05,-1.042743339510952501e+05,-1.042743159045008651e+05,-1.042742990070459928e+05,-1.042742831701518880e+05,-1.042742683132113307e+05,-1.042742543627707782e+05,-1.042742412518064812e+05,-1.042742289190828888e+05,-1.042742173085825198e+05,-1.042742063689990609e+05,-1.042741960532853409e+05,-1.042741863182502275e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.046294002689832414e+05,-1.044417377412626229e+05,-1.043894685341924633e+05,-1.043665980584172939e+05,-1.043533567284317251e+05,-1.043449033413144934e+05,-1.043391467039924901e+05,-1.043350332540894597e+05,-1.043319821695490828e+05,-1.043296512924895651e+05,-1.043278278589764232e+05,-1.043263734273742593e+05,-1.043251944100450783e+05,-1.043242254762220109e+05,-1.043234197700016666e+05,-1.043227429066175682e+05,-1.043221691529177770e+05,-1.043216789197715552e+05,-1.043212570702492521e+05,-1.043208917509619059e+05,-1.043205735681304068e+05,-1.043202949962403363e+05,-1.043200499468767957e+05,-1.043198334498733748e+05,-1.043196414144710725e+05,-1.043194704482879461e+05,-1.043193177186010289e+05,-1.043191808449630335e+05,-1.043190578152813250e+05,-1.043189469196441642e+05,-1.043188466977022472e+05,-1.043187558964980708e+05,-1.043186734364185104e+05,-1.043185983835143124e+05,-1.043185299268504459e+05,-1.043184673598595109e+05,-1.043184100649037719e+05,-1.043183575004259183e+05,-1.043183091902013548e+05,-1.043182647143064969e+05,-1.043182237014967250e+05,-1.043181858227473422e+05,-1.043181507857597317e+05,-1.043181183302717109e+05,-1.043180882240409119e+05,-1.043180602593938820e+05,-1.043180342502521089e+05,-1.043180100295621378e+05,-1.043179874470688810e+05,-1.043179663673809409e+05,-1.043179466682861967e+05,-1.043179282392814639e+05,-1.043179109802860039e+05,-1.043178948005140410e+05,-1.043178796174838062e+05,-1.043178653561457468e+05,-1.043178519481131661e+05,-1.043178393309825624e+05,-1.043178274477320956e+05,-1.043178162461878092e+05,-1.043178056785498338e+05,-1.043177957009703969e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.049904853069553210e+05,-1.045743257356692047e+05,-1.045117938357638632e+05,-1.044897552477565914e+05,-1.044775486823682004e+05,-1.044698744251409516e+05,-1.044646791634752444e+05,-1.044609716109224391e+05,-1.044582178285176924e+05,-1.044561078641551576e+05,-1.044544508573644271e+05,-1.044531234096529952e+05,-1.044520424150913896e+05,-1.044511499539826327e+05,-1.044504044827043981e+05,-1.044497754732450121e+05,-1.044492400265590841e+05,-1.044487806606386584e+05,-1.044483838231987465e+05,-1.044480388659996097e+05,-1.044477373218524153e+05,-1.044474723851827002e+05,-1.044472385325629730e+05,-1.044470312413753127e+05,-1.044468467784541135e+05,-1.044466820393913949e+05,-1.044465344250176422e+05,-1.044464017454951681e+05,-1.044462821451519558e+05,-1.044461740430534410e+05,-1.044460760856333945e+05,-1.044459871086465864e+05,-1.044459061063890549e+05,-1.044458322066301480e+05,-1.044457646500664268e+05,-1.044457027733826108e+05,-1.044456459952076257e+05,-1.044455938044105278e+05,-1.044455457502983627e+05,-1.044455014343689400e+05,-1.044454605033417902e+05,-1.044454226432452560e+05,-1.044453875743800163e+05,-1.044453550470139453e+05,-1.044453248376890115e+05,-1.044452967460434447e+05,-1.044452705920682783e+05,-1.044452462137322582e+05,-1.044452234649199381e+05,-1.044452022136366286e+05,-1.044451823404421011e+05,-1.044451637370801182e+05,-1.044451463052768377e+05,-1.044451299556847953e+05,-1.044451146069528331e+05,-1.044451001849053137e+05,-1.044450866218162409e+05,-1.044450738557662116e+05,-1.044450618300715287e+05,-1.044450504927766306e+05,-1.044450397962019051e+05,-1.044450296965403686e+05,-1.044450201534969528e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.047395764418276376e+05,-1.045122778331951704e+05,-1.044639929626146186e+05,-1.044427937749078410e+05,-1.044304766172921954e+05,-1.044225801902934909e+05,-1.044171846213905665e+05,-1.044133199770824867e+05,-1.044104487087871967e+05,-1.044082523316518345e+05,-1.044065318701316573e+05,-1.044051574789415172e+05,-1.044040412880333897e+05,-1.044031219791596668e+05,-1.044023556271330308e+05,-1.044017100481349917e+05,-1.044011611934417742e+05,-1.044006907799716864e+05,-1.044002846930606465e+05,-1.043999318852947617e+05,-1.043996236021201621e+05,-1.043993528275651770e+05,-1.043991138811812707e+05,-1.043989021207131009e+05,-1.043987137198663258e+05,-1.043985455001826194e+05,-1.043983948024102428e+05,-1.043982593870543060e+05,-1.043981373567278642e+05,-1.043980270949634141e+05,-1.043979272175768419e+05,-1.043978365336925490e+05,-1.043977540142724174e+05,-1.043976787665211741e+05,-1.043976100129310216e+05,-1.043975470740170567e+05,-1.043974893540096382e+05,-1.043974363289320609e+05,-1.043973875366152351e+05,-1.043973425682940142e+05,-1.043973010615033127e+05,-1.043972626940478076e+05,-1.043972271788622456e+05,-1.043971942596153676e+05,-1.043971637069360586e+05,-1.043971353151639341e+05,-1.043971088995417231e+05,-1.043970842937832786e+05,-1.043970613479604945e+05,-1.043970399266626919e+05,-1.043970199073893455e+05,-1.043970011791431607e+05,-1.043969836411955039e+05,-1.043969672020011640e+05,-1.043969517782419425e+05,-1.043969372939820751e+05,-1.043969236799214559e+05,-1.043969108727334969e+05,-1.043968988144772302e+05,-1.043968874520744721e+05,-1.043968767368440022e+05,-1.043968666240857274e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.049236663458268304e+05,-1.046583363819507213e+05,-1.045667077301438985e+05,-1.045451298275779700e+05,-1.045332158869182458e+05,-1.045256951855404477e+05,-1.045205980399097898e+05,-1.045169630849753885e+05,-1.045142671162801853e+05,-1.045122045847130503e+05,-1.045105868968661380e+05,-1.045092921394406585e+05,-1.045082383464563900e+05,-1.045073685360306117e+05,-1.045066419516286405e+05,-1.045060287257980672e+05,-1.045055065103093220e+05,-1.045050582790313201e+05,-1.045046708544791181e+05,-1.045043338949459721e+05,-1.045040391830054432e+05,-1.045037801161099342e+05,-1.045035513356846786e+05,-1.045033484529646958e+05,-1.045031678435678041e+05,-1.045030064916506963e+05,-1.045028618703269021e+05,-1.045027318489376630e+05,-1.045026146204392135e+05,-1.045025086440219020e+05,-1.045024125993789785e+05,-1.045023253499691200e+05,-1.045022459132843069e+05,-1.045021734366198361e+05,-1.045021071771999705e+05,-1.045020464857775660e+05,-1.045019907930236368e+05,-1.045019395981727430e+05,-1.045018924595033168e+05,-1.045018489863196010e+05,-1.045018088321693212e+05,-1.045017716890829033e+05,-1.045017372826622886e+05,-1.045017053678785014e+05,-1.045016757254639379e+05,-1.045016481588051247e+05,-1.045016224912585167e+05,-1.045015985638248239e+05,-1.045015762331289588e+05,-1.045015553696604329e+05,-1.045015358562370529e+05,-1.045015175866603240e+05,-1.045015004645359586e+05,-1.045014844022369798e+05,-1.045014693199901958e+05,-1.045014551450699946e+05,-1.045014418110849365e+05,-1.045014292573459825e+05,-1.045014174283053289e+05,-1.045014062730575824e+05,-1.045013957448951987e+05,-1.045013858009121177e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.048271262639045744e+05,-1.045620469374372769e+05,-1.045211513451280189e+05,-1.045032328492913512e+05,-1.044930267739218834e+05,-1.044864639311663341e+05,-1.044819313746143162e+05,-1.044786489797469403e+05,-1.044761901708682126e+05,-1.044743008805621066e+05,-1.044728199236535438e+05,-1.044716400135064323e+05,-1.044706870290537336e+05,-1.044699082292846724e+05,-1.044692651803120389e+05,-1.044687293174196675e+05,-1.044682790561809961e+05,-1.044678978535249626e+05,-1.044675728725151275e+05,-1.044672940426223649e+05,-1.044670533858926647e+05,-1.044668445259114815e+05,-1.044666623248872056e+05,-1.044665026120579714e+05,-1.044663619781655580e+05,-1.044662376183572487e+05,-1.044661272110065620e+05,-1.044660288234578766e+05,-1.044659408381476678e+05,-1.044658618942836911e+05,-1.044657908414990234e+05,-1.044657267027925263e+05,-1.044656686447208776e+05,-1.044656159532904567e+05,-1.044655680143562786e+05,-1.044655242976063018e+05,-1.044654843434121140e+05,-1.044654477519843349e+05,-1.044654141743895307e+05,-1.044653833050778194e+05,-1.044653548756424570e+05,-1.044653286495874636e+05,-1.044653044179248245e+05,-1.044652819954556908e+05,-1.044652612176190596e+05,-1.044652419378117484e+05,-1.044652240251023177e+05,-1.044652073622745083e+05,-1.044651918441479211e+05,-1.044651773761321674e+05,-1.044651638729785336e+05,-1.044651512576994573e+05,-1.044651394606301765e+05,-1.044651284186124540e+05,-1.044651180742819997e+05,-1.044651083754453284e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.047099180705988110e+05,-1.045511686276805558e+05,-1.045176954559162259e+05,-1.045013148823912343e+05,-1.044915518186388363e+05,-1.044851503830653819e+05,-1.044806996273701516e+05,-1.044774746916620497e+05,-1.044750643298426730e+05,-1.044732186452314490e+05,-1.044717775944076129e+05,-1.044706343081219384e+05,-1.044697149612496723e+05,-1.044689671065230796e+05,-1.044683526014476665e+05,-1.044678431530581147e+05,-1.044674174178708781e+05,-1.044670590595478716e+05,-1.044667554152696248e+05,-1.044664965599808202e+05,-1.044662746372382098e+05,-1.044660833726783458e+05,-1.044659177150434261e+05,-1.044657735678593453e+05,-1.044656475865346147e+05,-1.044655370233236608e+05,-1.044654396077397978e+05,-1.044653534535164945e+05,-1.044652769856494269e+05,-1.044652088827678672e+05,-1.044651480313060747e+05,-1.044650934888290503e+05,-1.044650444545110222e+05,-1.044650002452405170e+05,-1.044649602761792485e+05,-1.044649240448671917e+05,-1.044648911181672884e+05,-1.044648611214948614e+05,-1.044648337298958650e+05,-1.044648086606270517e+05,-1.044647856669618777e+05,-1.044647645330016676e+05,-1.044647450693134015e+05,-1.044647271092508599e+05,-1.044647105058422458e+05,-1.044646951291487785e+05,-1.044646808640168747e+05,-1.044646676081596524e+05,-1.044646552705150243e+05,-1.044646437698370282e+05,-1.044646330334839440e+05,-1.044646229963732621e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.047512027366339462e+05,-1.044863149089901854e+05,-1.044313109944023017e+05,-1.043715405088609841e+05,-1.043533752052165510e+05,-1.043428615789799078e+05,-1.043360348101436539e+05,-1.043312997689359472e+05,-1.043278582648981246e+05,-1.043252666997472552e+05,-1.043232602502719237e+05,-1.043216718333965109e+05,-1.043203912202632200e+05,-1.043193429661307746e+05,-1.043184738231265655e+05,-1.043177452209691837e+05,-1.043171285937538923e+05,-1.043166023747386498e+05,-1.043161500057715020e+05,-1.043157585844054993e+05,-1.043154179234657786e+05,-1.043151198842178710e+05,-1.043148578951224190e+05,-1.043146265989857638e+05,-1.043144215905161545e+05,-1.043142392185511708e+05,-1.043140764352144470e+05,-1.043139306795779266e+05,-1.043137997870034596e+05,-1.043136819178126170e+05,-1.043135755006576946e+05,-1.043134791871871421e+05,-1.043133918154685525e+05,-1.043133123802626797e+05,-1.043132400087021088e+05,-1.043131739402660460e+05,-1.043131135101969849e+05,-1.043130581356922630e+05,-1.043130073043490265e+05,-1.043129605644492985e+05,-1.043129175167566282e+05,-1.043128778075609880e+05,-1.043128411227600445e+05,-1.043128071828042011e+05,-1.043127757383650023e+05,-1.043127465666123608e+05,-1.043127194680050015e+05,-1.043126942635160813e+05,-1.043126707922286296e+05,-1.043126489092461125e+05,-1.043126284838728025e+05,-1.043126093980249716e+05,-1.043125915448413580e+05,-1.043125748274646176e+05,-1.043125591579709289e+05,-1.043125444564278150e+05,-1.043125306500634324e+05,-1.043125176725322672e+05,-1.043125054632655956e+05,-1.043124939668953448e+05,-1.043124831327426364e+05,-1.043124729143626028e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
