-2.296336625363132916e+05,-2.294410408249397005e+05,-2.293601053985814215e+05,-2.293253274363413802e+05,-2.292984185114120774e+05,-2.292643324759195384e+05,-2.292389045765049814e+05,-2.292199763231915131e+05,-2.292031635646870709e+05,-2.291959118668046140e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296229296768818167e+05,-2.294445702914173016e+05,-2.293678752625009220e+05,-2.293255025006380747e+05,-2.292978160479460203e+05,-2.292614150969680049e+05,-2.292375882951446692e+05,-2.292200319616728812e+05,-2.292031883605033800e+05,-2.291959055423712998e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296458766066400567e+05,-2.294696696646893397e+05,-2.293959422026165703e+05,-2.293377373352137220e+05,-2.293083561978818907e+05,-2.292701870915270119e+05,-2.292447563753078575e+05,-2.292266581777007668e+05,-2.292098166361073381e+05,-2.292027007034036506e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296541658778793935e+05,-2.294648032482162234e+05,-2.293972690595787135e+05,-2.293368627350877505e+05,-2.292657764589306025e+05,-2.292208410347767931e+05,-2.291951908677602478e+05,-2.291770060103903525e+05,-2.291601875650967122e+05,-2.291530879622028151e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296485440528365143e+05,-2.294692091643441527e+05,-2.293720371973484580e+05,-2.293363615520680905e+05,-2.293084816418014234e+05,-2.292728205898489687e+05,-2.292459256395343400e+05,-2.292293215819091711e+05,-2.292101697287753341e+05,-2.292027945526214025e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296249468127381697e+05,-2.294347568316126999e+05,-2.293401035924313765e+05,-2.292927991180386161e+05,-2.292616345626388793e+05,-2.292225666845457163e+05,-2.292036139632189006e+05,-2.291890223990141239e+05,-2.291727850038537872e+05,-2.291654813874945685e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296405253974169609e+05,-2.294388681040150113e+05,-2.293598945902926207e+05,-2.293254107228187495e+05,-2.292979702218337334e+05,-2.292618492621454643e+05,-2.292377582040960260e+05,-2.292201519122257596e+05,-2.292033879275635118e+05,-2.291967433912368142e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296315016166792193e+05,-2.294448668979262002e+05,-2.293610019097964978e+05,-2.293255115985424200e+05,-2.292978322570443561e+05,-2.292617833080118289e+05,-2.292378257314665825e+05,-2.292201397524155618e+05,-2.292033632117900706e+05,-2.291961864070900192e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296498701226307894e+05,-2.294579820245791343e+05,-2.293617222177849326e+05,-2.293255994299125159e+05,-2.292981056253793067e+05,-2.292617641265108832e+05,-2.292376554648610472e+05,-2.292196351332066697e+05,-2.292031246590838418e+05,-2.291960325496249716e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296205925218836055e+05,-2.294378716419373814e+05,-2.293591717679868743e+05,-2.293251372214144503e+05,-2.292978261604526779e+05,-2.292616466858481872e+05,-2.292376348346644663e+05,-2.292198233018380997e+05,-2.292031433037996467e+05,-2.291963832262948854e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296386498326578876e+05,-2.294423141245629522e+05,-2.293602698703061906e+05,-2.293253019765405625e+05,-2.292979784305438807e+05,-2.292617833688507380e+05,-2.292376956749445817e+05,-2.292200450117354630e+05,-2.292031996996901580e+05,-2.291960491471733549e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296217015832980105e+05,-2.294310964723460784e+05,-2.293358517941797327e+05,-2.292919604889756883e+05,-2.292612593865189119e+05,-2.292226326128915534e+05,-2.292037293789607647e+05,-2.291890584283182980e+05,-2.291729543703914969e+05,-2.291655915605443297e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296512438415360230e+05,-2.294698765489852813e+05,-2.293796622838141629e+05,-2.293369937915823830e+05,-2.293082782630355796e+05,-2.292703334803705802e+05,-2.292447217404056864e+05,-2.292264687573282863e+05,-2.292097122088884062e+05,-2.292030258826842764e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296266510203455691e+05,-2.294438054402114358e+05,-2.293615503431876132e+05,-2.293255573727879673e+05,-2.292979463115395338e+05,-2.292616780746684817e+05,-2.292377913126555213e+05,-2.292200621943098959e+05,-2.292033408837297466e+05,-2.291961731333786156e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296369706255176279e+05,-2.294502242746197735e+05,-2.293705192264970974e+05,-2.293359414896243834e+05,-2.293080657963202975e+05,-2.292729576388332061e+05,-2.292460975782755704e+05,-2.292271267944655556e+05,-2.292099476673048048e+05,-2.292026812646922481e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296183651833904732e+05,-2.294443877984517894e+05,-2.293660655625523941e+05,-2.293253968434818671e+05,-2.292981299816201499e+05,-2.292642962464464363e+05,-2.292390536751822219e+05,-2.292202234257733217e+05,-2.292032294075641839e+05,-2.291959473491262179e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296380999558848562e+05,-2.294541590863782912e+05,-2.293705637497679272e+05,-2.293358151835981989e+05,-2.293068897834770905e+05,-2.292695955645967624e+05,-2.292444542604555609e+05,-2.292263699794732674e+05,-2.292096708912679460e+05,-2.292026030074548326e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296445472628780408e+05,-2.294403156746571767e+05,-2.293594075715508952e+05,-2.293250031347827462e+05,-2.292977167700954014e+05,-2.292619029476590222e+05,-2.292379483366869972e+05,-2.292200871166824072e+05,-2.292035170552671188e+05,-2.291965342829934089e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296380422811233730e+05,-2.294589544408555957e+05,-2.293637170579635131e+05,-2.293259451403977582e+05,-2.292993265784008254e+05,-2.292650890325986838e+05,-2.292393269050041563e+05,-2.292202077343892597e+05,-2.292033677352676168e+05,-2.291961356261798937e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-2.296422359791784256e+05,-2.294577637357897765e+05,-2.293715756583359616e+05,-2.293361992259926046e+05,-2.293073501681894122e+05,-2.292699912075837201e+05,-2.292446523397694109e+05,-2.292290398788160528e+05,-2.292099993279749178e+05,-2.292025445346702472e+05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
