-2.421057066099615477e+05,-2.421057066099615477e+05,-2.387858904577671783e+05,-2.387858904577671783e+05,-2.377361606005768699e+05,-2.377361606005768699e+05,-2.372080179762723856e+05,-2.372080179762723856e+05,-2.368799134130750026e+05,-2.368799134130750026e+05,-2.366497115647004975e+05,-2.366497115647004975e+05,-2.364765277834620210e+05,-2.364765277834620210e+05,-2.363401314366339066e+05,-2.363401314366339066e+05,-2.362291801592762640e+05,-2.362291801592762640e+05,-2.361367347417821875e+05,-2.361367347417821875e+05,-2.360582651624132413e+05,-2.360582651624132413e+05,-2.359906623904649750e+05,-2.359906623904649750e+05,-2.359317066613957868e+05,-2.359317066613957868e+05,-2.358797619933308742e+05,-2.358797619933308742e+05,-2.358335909993746900e+05,-2.358335909993746900e+05,-2.357922374932994135e+05,-2.357922374932994135e+05,-2.357549492142929521e+05,-2.357549492142929521e+05,-2.357211252964003361e+05,-2.357211252964003361e+05,-2.356902795491597208e+05,-2.356902795491597208e+05,-2.356620141555228329e+05,-2.356620141555228329e+05,-2.356360004213064385e+05,-2.356360004213064385e+05,-2.356119644149292726e+05,-2.356119644149292726e+05,-2.355896760738922458e+05,-2.355896760738922458e+05,-2.355689408184627537e+05,-2.355689408184627537e+05,-2.355495930118599499e+05,-2.355495930118599499e+05,-2.355314908028460923e+05,-2.355314908028460923e+05,-2.355145120186138083e+05,-2.355145120186138083e+05,-2.354985508661121421e+05,-2.354985508661121421e+05,-2.354835152628507640e+05,-2.354835152628507640e+05,-2.354693246627778572e+05,-2.354693246627778572e+05,-2.354559082749600348e+05,-2.354559082749600348e+05,-2.354432035963048402e+05,-2.354432035963048402e+05,-2.354311551970526925e+05,-2.354311551970526925e+05,-2.354197137109237665e+05,-2.354197137109237665e+05,-2.354088349918425374e+05,-2.354088349918425374e+05,-2.353984794068916526e+05,-2.353984794068916526e+05,-2.353886112411656068e+05,-2.353886112411656068e+05,-2.353791981949099281e+05,-2.353791981949099281e+05,-2.353702109570575994e+05,-2.353702109570575994e+05,-2.353616228422390705e+05,-2.353616228422390705e+05,-2.353534094807046349e+05,-2.353534094807046349e+05,-2.353455485525077966e+05,-2.353455485525077966e+05,-2.353380195588240458e+05,-2.353380195588240458e+05,-2.353308036245295079e+05,-2.353308036245295079e+05,-2.353238833271726035e+05,-2.353238833271726035e+05,-2.353172425482950639e+05,-2.353172425482950639e+05,-2.353108663437404030e+05,-2.353108663437404030e+05,-2.353047408301357063e+05,-2.353047408301357063e+05,-2.352988530851961405e+05,-2.352988530851961405e+05,-2.352931910598766117e+05,-2.352931910598766117e+05
-2.422259410898942733e+05,-2.422259410898942733e+05,-2.389594946581400000e+05,-2.389594946581400000e+05,-2.377875159771044855e+05,-2.377875159771044855e+05,-2.371960130082134565e+05,-2.371960130082134565e+05,-2.368140019627675356e+05,-2.368140019627675356e+05,-2.365418594079210307e+05,-2.365418594079210307e+05,-2.363370324893512006e+05,-2.363370324893512006e+05,-2.361765094694293803e+05,-2.361765094694293803e+05,-2.360467141500494909e+05,-2.360467141500494909e+05,-2.359391553050052025e+05,-2.359391553050052025e+05,-2.358482428868658317e+05,-2.358482428868658317e+05,-2.357701388431973755e+05,-2.357701388431973755e+05,-2.357021180067041132e+05,-2.357021180067041132e+05,-2.356421915342939028e+05,-2.356421915342939028e+05,-2.355888738587863627e+05,-2.355888738587863627e+05,-2.355410326851277787e+05,-2.355410326851277787e+05,-2.354977893734943063e+05,-2.354977893734943063e+05,-2.354584510756933014e+05,-2.354584510756933014e+05,-2.354224634951915359e+05,-2.354224634951915359e+05,-2.353893773727114021e+05,-2.353893773727114021e+05,-2.353588242942217039e+05,-2.353588242942217039e+05,-2.353304989438235352e+05,-2.353304989438235352e+05,-2.353041458846525638e+05,-2.353041458846525638e+05,-2.352795495698330633e+05,-2.352795495698330633e+05,-2.352565266916143592e+05,-2.352565266916143592e+05,-2.352349202473249170e+05,-2.352349202473249170e+05,-2.352145948833318835e+05,-2.352145948833318835e+05,-2.351954332029262441e+05,-2.351954332029262441e+05,-2.351773328103077365e+05,-2.351773328103077365e+05,-2.351602039232129464e+05,-2.351602039232129464e+05,-2.351439674295302539e+05,-2.351439674295302539e+05,-2.351285532939566474e+05,-2.351285532939566474e+05,-2.351138992430846265e+05,-2.351138992430846265e+05,-2.350999496737412410e+05,-2.350999496737412410e+05,-2.350866547416458488e+05,-2.350866547416458488e+05,-2.350739695966802537e+05,-2.350739695966802537e+05,-2.350618537380907219e+05,-2.350618537380907219e+05,-2.350502704683473858e+05,-2.350502704683473858e+05,-2.350391864285774354e+05,-2.350391864285774354e+05,-2.350285712017757760e+05,-2.350285712017757760e+05,-2.350183969725819188e+05,-2.350183969725819188e+05,-2.350086382344641606e+05,-2.350086382344641606e+05,-2.349992715367968776e+05,-2.349992715367968776e+05,-2.349902752656330413e+05,-2.349902752656330413e+05,-2.349816294530390005e+05,-2.349816294530390005e+05,-2.349733156107232498e+05,-2.349733156107232498e+05,-2.349653165843982715e+05,-2.349653165843982715e+05,-2.349576164258909412e+05,-2.349576164258909412e+05,-2.349502002804928343e+05,-2.349502002804928343e+05,-2.349430542874382227e+05,-2.349430542874382227e+05
-2.419590062583105173e+05,-2.419590062583105173e+05,-2.388799880579145392e+05,-2.388799880579145392e+05,-2.379635878627045313e+05,-2.379635878627045313e+05,-2.374276182377686491e+05,-2.374276182377686491e+05,-2.370924172335570329e+05,-2.370924172335570329e+05,-2.368533541917429829e+05,-2.368533541917429829e+05,-2.366714583465534379e+05,-2.366714583465534379e+05,-2.365270671570948034e+05,-2.365270671570948034e+05,-2.364088878965477052e+05,-2.364088878965477052e+05,-2.363098748610902403e+05,-2.363098748610902403e+05,-2.362253700760870415e+05,-2.362253700760870415e+05,-2.361521583778624190e+05,-2.361521583778624190e+05,-2.360879433697298518e+05,-2.360879433697298518e+05,-2.360310375422534707e+05,-2.360310375422534707e+05,-2.359801700498664577e+05,-2.359801700498664577e+05,-2.359343629876969499e+05,-2.359343629876969499e+05,-2.358928493590912549e+05,-2.358928493590912549e+05,-2.358550173104770947e+05,-2.358550173104770947e+05,-2.358203713815216906e+05,-2.358203713815216906e+05,-2.357885050339831796e+05,-2.357885050339831796e+05,-2.357590808070917265e+05,-2.357590808070917265e+05,-2.357318157236278348e+05,-2.357318157236278348e+05,-2.357064703727591259e+05,-2.357064703727591259e+05,-2.356828406100885477e+05,-2.356828406100885477e+05,-2.356607511509554461e+05,-2.356607511509554461e+05,-2.356400505551957758e+05,-2.356400505551957758e+05,-2.356206072505465418e+05,-2.356206072505465418e+05,-2.356023063430114416e+05,-2.356023063430114416e+05,-2.355850470320024469e+05,-2.355850470320024469e+05,-2.355687404964313610e+05,-2.355687404964313610e+05,-2.355533081519987318e+05,-2.355533081519987318e+05,-2.355386802042761119e+05,-2.355386802042761119e+05,-2.355247944398139953e+05,-2.355247944398139953e+05,-2.355115952104592579e+05,-2.355115952104592579e+05,-2.354990325757059909e+05,-2.354990325757059909e+05,-2.354870615752000303e+05,-2.354870615752000303e+05,-2.354756416090663115e+05,-2.354756416090663115e+05,-2.354647359080528258e+05,-2.354647359080528258e+05,-2.354543110788392369e+05,-2.354543110788392369e+05,-2.354443367125281075e+05,-2.354443367125281075e+05,-2.354347850464545772e+05,-2.354347850464545772e+05,-2.354256306711486832e+05,-2.354256306711486832e+05,-2.354168502756718663e+05,-2.354168502756718663e+05,-2.354084224256601883e+05,-2.354084224256601883e+05,-2.354003273693338851e+05,-2.354003273693338851e+05,-2.353925468674843723e+05,-2.353925468674843723e+05,-2.353850640440717980e+05,-2.353850640440717980e+05,-2.353778632545942091e+05,-2.353778632545942091e+05,-2.353709299698102695e+05,-2.353709299698102695e+05,-2.353642506727649306e+05,-2.353642506727649306e+05
-2.420018420539813815e+05,-2.420018420539813815e+05,-2.388214296873747080e+05,-2.388214296873747080e+05,-2.379136073194296623e+05,-2.379136073194296623e+05,-2.374586408487659646e+05,-2.374586408487659646e+05,-2.371355889883984637e+05,-2.371355889883984637e+05,-2.369133208848460054e+05,-2.369133208848460054e+05,-2.367466158078113804e+05,-2.367466158078113804e+05,-2.366151155732629122e+05,-2.366151155732629122e+05,-2.365077366085346730e+05,-2.365077366085346730e+05,-2.364177764683267160e+05,-2.364177764683267160e+05,-2.363408950484518136e+05,-2.363408950484518136e+05,-2.362741411967182648e+05,-2.362741411967182648e+05,-2.362154309772022825e+05,-2.362154309772022825e+05,-2.361632462925846630e+05,-2.361632462925846630e+05,-2.361164513405442412e+05,-2.361164513405442412e+05,-2.360741763038429490e+05,-2.360741763038429490e+05,-2.360357412521557708e+05,-2.360357412521557708e+05,-2.360006049875712779e+05,-2.360006049875712779e+05,-2.359683298294819542e+05,-2.359683298294819542e+05,-2.359385568431420543e+05,-2.359385568431420543e+05,-2.359109880614616559e+05,-2.359109880614616559e+05,-2.358853734820145473e+05,-2.358853734820145473e+05,-2.358615013845881622e+05,-2.358615013845881622e+05,-2.358391909982951183e+05,-2.358391909982951183e+05,-2.358182868595941400e+05,-2.358182868595941400e+05,-2.357986544075211277e+05,-2.357986544075211277e+05,-2.357801764988225186e+05,-2.357801764988225186e+05,-2.357627506176883471e+05,-2.357627506176883471e+05,-2.357462866176498355e+05,-2.357462866176498355e+05,-2.357307048767409287e+05,-2.357307048767409287e+05,-2.357159347775848873e+05,-2.357159347775848873e+05,-2.357019134458322369e+05,-2.357019134458322369e+05,-2.356885846960901399e+05,-2.356885846960901399e+05,-2.356758981459987408e+05,-2.356758981459987408e+05,-2.356638084676653380e+05,-2.356638084676653380e+05,-2.356522747521086130e+05,-2.356522747521086130e+05,-2.356412599672738579e+05,-2.356412599672738579e+05,-2.356307304939696041e+05,-2.356307304939696041e+05,-2.356206557270290796e+05,-2.356206557270290796e+05,-2.356110077313203947e+05,-2.356110077313203947e+05,-2.356017609440824599e+05,-2.356017609440824599e+05,-2.355928919165345724e+05,-2.355928919165345724e+05,-2.355843790889061347e+05,-2.355843790889061347e+05,-2.355762025939962477e+05,-2.355762025939962477e+05,-2.355683440851681517e+05,-2.355683440851681517e+05,-2.355607865853298863e+05,-2.355607865853298863e+05,-2.355535143539923592e+05,-2.355535143539923592e+05,-2.355465127699392615e+05,-2.355465127699392615e+05,-2.355397682274130639e+05,-2.355397682274130639e+05,-2.355332680440359691e+05,-2.355332680440359691e+05
-2.420759617931827088e+05,-2.420759617931827088e+05,-2.383637640720779018e+05,-2.383637640720779018e+05,-2.376711010803486570e+05,-2.376711010803486570e+05,-2.372589537483036111e+05,-2.372589537483036111e+05,-2.369726113829104579e+05,-2.369726113829104579e+05,-2.367778118672512355e+05,-2.367778118672512355e+05,-2.366260777728280809e+05,-2.366260777728280809e+05,-2.365113716324202251e+05,-2.365113716324202251e+05,-2.364201726675769896e+05,-2.364201726675769896e+05,-2.363446376175601908e+05,-2.363446376175601908e+05,-2.362805845078740676e+05,-2.362805845078740676e+05,-2.362253433177563420e+05,-2.362253433177563420e+05,-2.361770683581300545e+05,-2.361770683581300545e+05,-2.361344232463956287e+05,-2.361344232463956287e+05,-2.360964086026537407e+05,-2.360964086026537407e+05,-2.360622580463151389e+05,-2.360622580463151389e+05,-2.360313715871994209e+05,-2.360313715871994209e+05,-2.360032712404775084e+05,-2.360032712404775084e+05,-2.359775705417985155e+05,-2.359775705417985155e+05,-2.359539530638605065e+05,-2.359539530638605065e+05,-2.359321569210424495e+05,-2.359321569210424495e+05,-2.359119633518770570e+05,-2.359119633518770570e+05,-2.358931881400416896e+05,-2.358931881400416896e+05,-2.358756750533364830e+05,-2.358756750533364830e+05,-2.358592907467497571e+05,-2.358592907467497571e+05,-2.358439207483977370e+05,-2.358439207483977370e+05,-2.358294662607914943e+05,-2.358294662607914943e+05,-2.358158415859769448e+05,-2.358158415859769448e+05,-2.358029720349182608e+05,-2.358029720349182608e+05,-2.357907922174489649e+05,-2.357907922174489649e+05,-2.357792446345287317e+05,-2.357792446345287317e+05,-2.357682785128450196e+05,-2.357682785128450196e+05,-2.357578488352143613e+05,-2.357578488352143613e+05,-2.357479155302520958e+05,-2.357479155302520958e+05,-2.357384427923453914e+05,-2.357384427923453914e+05,-2.357293985087870969e+05,-2.357293985087870969e+05,-2.357207537754450168e+05,-2.357207537754450168e+05,-2.357124824858709180e+05,-2.357124824858709180e+05,-2.357045609815698117e+05,-2.357045609815698117e+05,-2.356969677533788490e+05,-2.356969677533788490e+05,-2.356896831856889185e+05,-2.356896831856889185e+05,-2.356826893367029552e+05,-2.356826893367029552e+05,-2.356759697490842082e+05,-2.356759697490842082e+05,-2.356695092863096506e+05,-2.356695092863096506e+05,-2.356632939908227418e+05,-2.356632939908227418e+05,-2.356573109607225633e+05,-2.356573109607225633e+05,-2.356515482422542700e+05,-2.356515482422542700e+05,-2.356459947358047066e+05,-2.356459947358047066e+05,-2.356406401134644111e+05,-2.356406401134644111e+05,-2.356354747465302644e+05,-2.356354747465302644e+05
-2.420060549736597750e+05,-2.420060549736597750e+05,-2.384699599743543658e+05,-2.384699599743543658e+05,-2.375844193408864376e+05,-2.375844193408864376e+05,-2.371069559323791182e+05,-2.371069559323791182e+05,-2.367993310078408103e+05,-2.367993310078408103e+05,-2.365791907368275861e+05,-2.365791907368275861e+05,-2.364115644655151700e+05,-2.364115644655151700e+05,-2.362785394799310889e+05,-2.362785394799310889e+05,-2.361697897057886585e+05,-2.361697897057886585e+05,-2.360788597116673773e+05,-2.360788597116673773e+05,-2.360014690301937517e+05,-2.360014690301937517e+05,-2.359346488640427706e+05,-2.359346488640427706e+05,-2.358762652402311214e+05,-2.358762652402311214e+05,-2.358247387187388085e+05,-2.358247387187388085e+05,-2.357788713732855394e+05,-2.357788713732855394e+05,-2.357377356562231143e+05,-2.357377356562231143e+05,-2.357006005935316789e+05,-2.357006005935316789e+05,-2.356668813423783868e+05,-2.356668813423783868e+05,-2.356361038318688807e+05,-2.356361038318688807e+05,-2.356078794084520487e+05,-2.356078794084520487e+05,-2.355818862792281434e+05,-2.355818862792281434e+05,-2.355578556768143608e+05,-2.355578556768143608e+05,-2.355355613709119207e+05,-2.355355613709119207e+05,-2.355148115973534586e+05,-2.355148115973534586e+05,-2.354954427644182288e+05,-2.354954427644182288e+05,-2.354773144871817494e+05,-2.354773144871817494e+05,-2.354603056291146204e+05,-2.354603056291146204e+05,-2.354443111180081614e+05,-2.354443111180081614e+05,-2.354292393643973628e+05,-2.354292393643973628e+05,-2.354150101538318850e+05,-2.354150101538318850e+05,-2.354015529153493408e+05,-2.354015529153493408e+05,-2.353888052911084087e+05,-2.353888052911084087e+05,-2.353767119488625613e+05,-2.353767119488625613e+05,-2.353652235915030469e+05,-2.353652235915030469e+05,-2.353542961274357513e+05,-2.353542961274357513e+05,-2.353438899728760589e+05,-2.353438899728760589e+05,-2.353339694628446305e+05,-2.353339694628446305e+05,-2.353245023521016410e+05,-2.353245023521016410e+05,-2.353154593907859526e+05,-2.353154593907859526e+05,-2.353068139623214083e+05,-2.353068139623214083e+05,-2.352985417734097573e+05,-2.352985417734097573e+05,-2.352906205877256580e+05,-2.352906205877256580e+05,-2.352830299963979924e+05,-2.352830299963979924e+05,-2.352757512195505260e+05,-2.352757512195505260e+05,-2.352687669341383735e+05,-2.352687669341383735e+05,-2.352620611241193546e+05,-2.352620611241193546e+05,-2.352556189496421721e+05,-2.352556189496421721e+05,-2.352494266324795317e+05,-2.352494266324795317e+05,-2.352434713553704496e+05,-2.352434713553704496e+05,-2.352377411733131157e+05,-2.352377411733131157e+05
-2.422484669023931201e+05,-2.422484669023931201e+05,-2.381987440795089933e+05,-2.381987440795089933e+05,-2.375257862839344016e+05,-2.375257862839344016e+05,-2.371604296741495491e+05,-2.371604296741495491e+05,-2.368843250255906896e+05,-2.368843250255906896e+05,-2.366860084923737159e+05,-2.366860084923737159e+05,-2.365348402968939918e+05,-2.365348402968939918e+05,-2.364152267411188805e+05,-2.364152267411188805e+05,-2.363180648523935233e+05,-2.363180648523935233e+05,-2.362375692344501149e+05,-2.362375692344501149e+05,-2.361698397411254118e+05,-2.361698397411254118e+05,-2.361121307996307441e+05,-2.361121307996307441e+05,-2.360624439545106143e+05,-2.360624439545106143e+05,-2.360192850068159169e+05,-2.360192850068159169e+05,-2.359815116859250411e+05,-2.359815116859250411e+05,-2.359482341850457306e+05,-2.359482341850457306e+05,-2.359187480585096637e+05,-2.359187480585096637e+05,-2.358924877019898559e+05,-2.358924877019898559e+05,-2.358689933440718451e+05,-2.358689933440718451e+05,-2.358478871462693205e+05,-2.358478871462693205e+05,-2.358288555850446864e+05,-2.358288555850446864e+05,-2.358116362537033856e+05,-2.358116362537033856e+05,-2.357960078296821157e+05,-2.357960078296821157e+05,-2.357817823455371836e+05,-2.357817823455371836e+05,-2.357687991614377534e+05,-2.357687991614377534e+05,-2.357569202117037785e+05,-2.357569202117037785e+05,-2.357460262175414828e+05,-2.357460262175414828e+05,-2.357360136412723223e+05,-2.357360136412723223e+05,-2.357267922159132140e+05,-2.357267922159132140e+05,-2.357182829257901467e+05,-2.357182829257901467e+05,-2.357104163440681587e+05,-2.357104163440681587e+05,-2.357031312551907904e+05,-2.357031312551907904e+05,-2.356963735065620276e+05,-2.356963735065620276e+05,-2.356900950460409513e+05,-2.356900950460409513e+05,-2.356842531110579730e+05,-2.356842531110579730e+05,-2.356788095422257902e+05,-2.356788095422257902e+05,-2.356737301997579052e+05,-2.356737301997579052e+05,-2.356689844652356696e+05,-2.356689844652356696e+05,-2.356645448145844566e+05,-2.356645448145844566e+05,-2.356603864507333201e+05,-2.356603864507333201e+05,-2.356564869865177607e+05,-2.356564869865177607e+05,-2.356528261700502189e+05,-2.356528261700502189e+05,-2.356493856461220712e+05,-2.356493856461220712e+05,-2.356461487482926750e+05,-2.356461487482926750e+05,-2.356431003171974735e+05,-2.356431003171974735e+05,-2.356402265413371788e+05,-2.356402265413371788e+05,-2.356375148171997571e+05,-2.356375148171997571e+05,-2.356349536260582390e+05,-2.356349536260582390e+05,-2.356325324251961138e+05,-2.356325324251961138e+05,-2.356302415516462934e+05,-2.356302415516462934e+05
-2.421037117077227449e+05,-2.421037117077227449e+05,-2.383219416790901450e+05,-2.383219416790901450e+05,-2.376827492033503659e+05,-2.376827492033503659e+05,-2.371339199326689704e+05,-2.371339199326689704e+05,-2.367907655026625725e+05,-2.367907655026625725e+05,-2.365491691261212982e+05,-2.365491691261212982e+05,-2.363675467325884674e+05,-2.363675467325884674e+05,-2.362247710472046456e+05,-2.362247710472046456e+05,-2.361087698233057163e+05,-2.361087698233057163e+05,-2.360120929119913490e+05,-2.360120929119913490e+05,-2.359298807052149787e+05,-2.359298807052149787e+05,-2.358588241442028957e+05,-2.358588241442028957e+05,-2.357965890359148325e+05,-2.357965890359148325e+05,-2.357414785168185481e+05,-2.357414785168185481e+05,-2.356922262098680367e+05,-2.356922262098680367e+05,-2.356478648986160988e+05,-2.356478648986160988e+05,-2.356076406349229510e+05,-2.356076406349229510e+05,-2.355709550853454275e+05,-2.355709550853454275e+05,-2.355373259107445483e+05,-2.355373259107445483e+05,-2.355063589346113440e+05,-2.355063589346113440e+05,-2.354777281821587821e+05,-2.354777281821587821e+05,-2.354511612791713851e+05,-2.354511612791713851e+05,-2.354264285708431562e+05,-2.354264285708431562e+05,-2.354033348710600112e+05,-2.354033348710600112e+05,-2.353817131059737294e+05,-2.353817131059737294e+05,-2.353614193461377290e+05,-2.353614193461377290e+05,-2.353423288739114068e+05,-2.353423288739114068e+05,-2.353243330351111945e+05,-2.353243330351111945e+05,-2.353073366935329104e+05,-2.353073366935329104e+05,-2.352912561551073159e+05,-2.352912561551073159e+05,-2.352760174622533377e+05,-2.352760174622533377e+05,-2.352615549831113603e+05,-2.352615549831113603e+05,-2.352478102378176409e+05,-2.352478102378176409e+05,-2.352347309168564680e+05,-2.352347309168564680e+05,-2.352222700561409874e+05,-2.352222700561409874e+05,-2.352103853407693969e+05,-2.352103853407693969e+05,-2.351990385149919312e+05,-2.351990385149919312e+05,-2.351881948802738334e+05,-2.351881948802738334e+05,-2.351778228667439835e+05,-2.351778228667439835e+05,-2.351678936660187610e+05,-2.351678936660187610e+05,-2.351583809155389317e+05,-2.351583809155389317e+05,-2.351492604262961249e+05,-2.351492604262961249e+05,-2.351405099472166039e+05,-2.351405099472166039e+05,-2.351321089606139867e+05,-2.351321089606139867e+05,-2.351240385040461842e+05,-2.351240385040461842e+05,-2.351162810146849952e+05,-2.351162810146849952e+05,-2.351088201929249335e+05,-2.351088201929249335e+05,-2.351016408824864775e+05,-2.351016408824864775e+05,-2.350947289646975114e+05,-2.350947289646975114e+05,-2.350880712649927882e+05,-2.350880712649927882e+05
-2.420501673636586347e+05,-2.420501673636586347e+05,-2.388042359947145451e+05,-2.388042359947145451e+05,-2.379699849220375763e+05,-2.379699849220375763e+05,-2.374360618983354943e+05,-2.374360618983354943e+05,-2.371270397610860236e+05,-2.371270397610860236e+05,-2.369173235695164476e+05,-2.369173235695164476e+05,-2.367618415118895064e+05,-2.367618415118895064e+05,-2.366400527183723461e+05,-2.366400527183723461e+05,-2.365410482711677905e+05,-2.365410482711677905e+05,-2.364583780187005468e+05,-2.364583780187005468e+05,-2.363879249952539394e+05,-2.363879249952539394e+05,-2.363269114281006623e+05,-2.363269114281006623e+05,-2.362733832114609249e+05,-2.362733832114609249e+05,-2.362259198883624340e+05,-2.362259198883624340e+05,-2.361834608444818296e+05,-2.361834608444818296e+05,-2.361451958297942183e+05,-2.361451958297942183e+05,-2.361104932093606039e+05,-2.361104932093606039e+05,-2.360788514577700989e+05,-2.360788514577700989e+05,-2.360498655948367668e+05,-2.360498655948367668e+05,-2.360232035590534215e+05,-2.360232035590534215e+05,-2.359985893479464285e+05,-2.359985893479464285e+05,-2.359757908286031452e+05,-2.359757908286031452e+05,-2.359546107943325187e+05,-2.359546107943325187e+05,-2.359348802902119933e+05,-2.359348802902119933e+05,-2.359164535370243830e+05,-2.359164535370243830e+05,-2.358992039951616898e+05,-2.358992039951616898e+05,-2.358830212554165919e+05,-2.358830212554165919e+05,-2.358678085418769333e+05,-2.358678085418769333e+05,-2.358534806779092760e+05,-2.358534806779092760e+05,-2.358399624100201181e+05,-2.358399624100201181e+05,-2.358271870136736834e+05,-2.358271870136736834e+05,-2.358150951249454520e+05,-2.358150951249454520e+05,-2.358036337555265927e+05,-2.358036337555265927e+05,-2.357927554582131561e+05,-2.357927554582131561e+05,-2.357824176169580605e+05,-2.357824176169580605e+05,-2.357725818407365587e+05,-2.357725818407365587e+05,-2.357632134443884715e+05,-2.357632134443884715e+05,-2.357542810026655497e+05,-2.357542810026655497e+05,-2.357457559661082632e+05,-2.357457559661082632e+05,-2.357376123293155979e+05,-2.357376123293155979e+05,-2.357298263437358546e+05,-2.357298263437358546e+05,-2.357223762683862296e+05,-2.357223762683862296e+05,-2.357152421529587300e+05,-2.357152421529587300e+05,-2.357084056486467307e+05,-2.357084056486467307e+05,-2.357018498427465674e+05,-2.357018498427465674e+05,-2.356955591136929870e+05,-2.356955591136929870e+05,-2.356895190036947315e+05,-2.356895190036947315e+05,-2.356837161065579858e+05,-2.356837161065579858e+05,-2.356781379686456348e+05,-2.356781379686456348e+05,-2.356727730012157117e+05,-2.356727730012157117e+05
-2.421770870296644571e+05,-2.421770870296644571e+05,-2.387074416841705970e+05,-2.387074416841705970e+05,-2.378574680049456656e+05,-2.378574680049456656e+05,-2.374165600446161407e+05,-2.374165600446161407e+05,-2.371359760371828743e+05,-2.371359760371828743e+05,-2.369360044150126050e+05,-2.369360044150126050e+05,-2.367837129582921916e+05,-2.367837129582921916e+05,-2.366625348487727169e+05,-2.366625348487727169e+05,-2.365630464384692605e+05,-2.365630464384692605e+05,-2.364794135677070008e+05,-2.364794135677070008e+05,-2.364077990426094620e+05,-2.364077990426094620e+05,-2.363455619820945140e+05,-2.363455619820945140e+05,-2.362908183467184717e+05,-2.362908183467184717e+05,-2.362421832824122976e+05,-2.362421832824122976e+05,-2.361986123784581432e+05,-2.361986123784581432e+05,-2.361593000595416233e+05,-2.361593000595416233e+05,-2.361236125294371450e+05,-2.361236125294371450e+05,-2.360910423650848970e+05,-2.360910423650848970e+05,-2.360611770644033095e+05,-2.360611770644033095e+05,-2.360336767987029743e+05,-2.360336767987029743e+05,-2.360082583607820852e+05,-2.360082583607820852e+05,-2.359846833613300405e+05,-2.359846833613300405e+05,-2.359627493904891307e+05,-2.359627493904891307e+05,-2.359422832853819418e+05,-2.359422832853819418e+05,-2.359231359194306715e+05,-2.359231359194306715e+05,-2.359051781102020468e+05,-2.359051781102020468e+05,-2.358882973630512715e+05,-2.358882973630512715e+05,-2.358723952492152166e+05,-2.358723952492152166e+05,-2.358573852726434998e+05,-2.358573852726434998e+05,-2.358431911184593046e+05,-2.358431911184593046e+05,-2.358297452030957793e+05,-2.358297452030957793e+05,-2.358169874655489402e+05,-2.358169874655489402e+05,-2.358048643532545248e+05,-2.358048643532545248e+05,-2.357933279664429137e+05,-2.357933279664429137e+05,-2.357823353325490607e+05,-2.357823353325490607e+05,-2.357718477880975988e+05,-2.357718477880975988e+05,-2.357618304499564983e+05,-2.357618304499564983e+05,-2.357522517613233358e+05,-2.357522517613233358e+05,-2.357430831005146320e+05,-2.357430831005146320e+05,-2.357342984427788178e+05,-2.357342984427788178e+05,-2.357258740670623374e+05,-2.357258740670623374e+05,-2.357177883010306396e+05,-2.357177883010306396e+05,-2.357100212987550767e+05,-2.357100212987550767e+05,-2.357025548463893647e+05,-2.357025548463893647e+05,-2.356953721918931114e+05,-2.356953721918931114e+05,-2.356884578954787285e+05,-2.356884578954787285e+05,-2.356817976979600498e+05,-2.356817976979600498e+05,-2.356753784046063083e+05,-2.356753784046063083e+05,-2.356691877824551484e+05,-2.356691877824551484e+05,-2.356632144693369337e+05,-2.356632144693369337e+05
