-2.298550945783813368e+05,-2.290825102108748397e+05,-2.288961682128905377e+05,-2.288275865460314380e+05,-2.287915925634499872e+05,-2.287697638997869799e+05,-2.287553369270304102e+05,-2.287452382518824888e+05,-2.287378694042289280e+05,-2.287323182524337026e+05,-2.287280280724906479e+05,-2.287246412908667699e+05,-2.287219189066906401e+05,-2.287196959860121715e+05,-2.287178556832916220e+05,-2.287163133757727337e+05,-2.287150066052601323e+05,-2.287138885003408068e+05,-2.287129233609557268e+05,-2.287120836279616924e+05,-2.287113477630764828e+05,-2.287106987407053821e+05,-2.287101229590338189e+05,-2.287096094433049730e+05,-2.287091492557906895e+05,-2.287087350539498148e+05,-2.287083607561244280e+05,-2.287080212861405744e+05,-2.287077123763996351e+05,-2.287074304147425282e+05,-2.287071723243636661e+05,-2.287069354688950407e+05,-2.287067175768106827e+05,-2.287065166807795758e+05,-2.287063310686693585e+05,-2.287061592436951469e+05,-2.287059998917990015e+05,-2.287058518547812128e+05,-2.287057141080391593e+05,-2.287055857420194079e+05,-2.287054659466783341e+05,-2.287053539983986411e+05,-2.287052492489169235e+05,-2.287051511159109941e+05,-2.287050590749617550e+05,-2.287049726526604500e+05,-2.287048914206738700e+05,-2.287048149906159379e+05,-2.287047430095992750e+05,-2.287046751563643629e+05
-2.299268974874634296e+05,-2.290262169962958724e+05,-2.288216391734734643e+05,-2.287385655830458854e+05,-2.286944357853937836e+05,-2.286677921020369977e+05,-2.286503462866815971e+05,-2.286382348107376019e+05,-2.286294430673047027e+05,-2.286228330883192830e+05,-2.286177202320325305e+05,-2.286136712857546227e+05,-2.286104006911508332e+05,-2.286077137473502371e+05,-2.286054738651770167e+05,-2.286035828512271401e+05,-2.286019685944920930e+05,-2.286005771316847240e+05,-2.285993673940664157e+05,-2.285983076467069623e+05,-2.285973730245173792e+05,-2.285965437957391841e+05,-2.285958041179165011e+05,-2.285951411333720898e+05,-2.285945443025470886e+05,-2.285940049064334889e+05,-2.285935156708226423e+05,-2.285930704793909099e+05,-2.285926641523170401e+05,-2.285922922737627523e+05,-2.285919510561613424e+05,-2.285916372325039993e+05,-2.285913479701211036e+05,-2.285910808011143235e+05,-2.285908335657968419e+05,-2.285906043663810706e+05,-2.285903915288009448e+05,-2.285901935710405523e+05,-2.285900091767049162e+05,-2.285898371728413331e+05,-2.285896765112299472e+05,-2.285895262525245489e+05,-2.285893855527455453e+05,-2.285892536517274857e+05,-2.285891298631968384e+05,-2.285890135662179091e+05,-2.285889041977904853e+05,-2.285888012464227213e+05,-2.285887042465324339e+05,-2.285886127735550108e+05
-2.298269877644724329e+05,-2.292354662957701657e+05,-2.290280341942155210e+05,-2.289565902135745564e+05,-2.289197764340257563e+05,-2.288972825733069330e+05,-2.288823111127480515e+05,-2.288717441500119457e+05,-2.288639580603527429e+05,-2.288580287790979201e+05,-2.288533938420286286e+05,-2.288496924648266577e+05,-2.288466833579457016e+05,-2.288441995820756420e+05,-2.288421223511700227e+05,-2.288403651195722050e+05,-2.288388635384590016e+05,-2.288375689084361657e+05,-2.288364437922123761e+05,-2.288354590043597273e+05,-2.288345915030361793e+05,-2.288338228864779812e+05,-2.288331383033912571e+05,-2.288325256517809757e+05,-2.288319749820506549e+05,-2.288314780468851095e+05,-2.288310279580071801e+05,-2.288306189217032806e+05,-2.288302460330568138e+05,-2.288299051143974648e+05,-2.288295925873799715e+05,-2.288293053708770603e+05,-2.288290407988586812e+05,-2.288287965538752615e+05,-2.288285706128168094e+05,-2.288283612024014583e+05,-2.288281667624306283e+05,-2.288279859152824210e+05,-2.288278174404508609e+05,-2.288276602531872340e+05,-2.288275133864981763e+05,-2.288273759759037639e+05,-2.288272472464773455e+05,-2.288271265017802070e+05,-2.288270131143780309e+05,-2.288269065176834119e+05,-2.288268061989140115e+05,-2.288267116929938202e+05,-2.288266225772547186e+05,-2.288265384668195620e+05
-2.298561046397265454e+05,-2.292834959170513903e+05,-2.291084000351505529e+05,-2.289912444837234798e+05,-2.289557913209031685e+05,-2.289347166723858390e+05,-2.289208196400618763e+05,-2.289110527873796527e+05,-2.289038674709905463e+05,-2.288983940200515790e+05,-2.288941087708754349e+05,-2.288906787144827831e+05,-2.288878824795984256e+05,-2.288855674728777958e+05,-2.288836253322006960e+05,-2.288819771788154612e+05,-2.288805643796443183e+05,-2.288793425525974308e+05,-2.288782775597434666e+05,-2.288773427623600583e+05,-2.288765171009034384e+05,-2.288757837276149367e+05,-2.288751290170585271e+05,-2.288745418397198373e+05,-2.288740130215893732e+05,-2.288735349370985932e+05,-2.288731011989254039e+05,-2.288727064190280798e+05,-2.288723460226597381e+05,-2.288720161022235698e+05,-2.288717133013979765e+05,-2.288714347224861558e+05,-2.288711778517515340e+05,-2.288709404988031019e+05,-2.288707207470467838e+05,-2.288705169129203423e+05,-2.288703275121520273e+05,-2.288701512316724984e+05,-2.288699869061080099e+05,-2.288698334980084328e+05,-2.288696900811370579e+05,-2.288695558262854756e+05,-2.288694299891796545e+05,-2.288693119001291343e+05,-2.288692009551330993e+05,-2.288690966082127416e+05,-2.288689983647758781e+05,-2.288689057758594863e+05,-2.288688184331158991e+05,-2.288687359644362878e+05
-2.297077324567611213e+05,-2.292040582877495908e+05,-2.290769053725684644e+05,-2.290028546630125493e+05,-2.289725301995452610e+05,-2.289512859686363954e+05,-2.289371283859402174e+05,-2.289291217523894447e+05,-2.289235001236303651e+05,-2.289193163881152577e+05,-2.289160938661014079e+05,-2.289135482459479827e+05,-2.289114959869626909e+05,-2.289098127736901515e+05,-2.289084115208078583e+05,-2.289072296364711074e+05,-2.289062211870533356e+05,-2.289053518605769787e+05,-2.289045956203775131e+05,-2.289039324242793664e+05,-2.289033466380787140e+05,-2.289028259132870298e+05,-2.289023603817398543e+05,-2.289019420701179479e+05,-2.289015644692562637e+05,-2.289012222137570789e+05,-2.289009108410881308e+05,-2.289006266085625975e+05,-2.289003663528887846e+05,-2.289001273813341977e+05,-2.288999073865908431e+05,-2.288997043795719219e+05,-2.288995166359016439e+05,-2.288993426529497083e+05,-2.288991811150604917e+05,-2.288990308651993982e+05,-2.288988908816676121e+05,-2.288987602588496520e+05,-2.288986381911931094e+05,-2.288985239597983018e+05,-2.288984169211280241e+05,-2.288983164974523243e+05,-2.288982221687202691e+05,-2.288981334656138497e+05,-2.288980499635847518e+05,-2.288979712777144159e+05,-2.288978970582667389e+05,-2.288978269868245407e+05,-2.288977607729232986e+05,-2.288976981511081103e+05
-2.296252425131603959e+05,-2.289849945607218251e+05,-2.288398206128490856e+05,-2.287791479826217983e+05,-2.287459593793389504e+05,-2.287253622196505603e+05,-2.287115475976227317e+05,-2.287017759422694216e+05,-2.286945880126327393e+05,-2.286891374510438472e+05,-2.286849015447475831e+05,-2.286815415355229343e+05,-2.286788293710015714e+05,-2.286766067258092808e+05,-2.286747608426453371e+05,-2.286732096631302265e+05,-2.286718923439198115e+05,-2.286707630243487947e+05,-2.286697866258847644e+05,-2.286689359587845975e+05,-2.286681896910614159e+05,-2.286675308987617900e+05,-2.286669460156533460e+05,-2.286664240620093769e+05,-2.286659560713748797e+05,-2.286655346596909512e+05,-2.286651536980465171e+05,-2.286648080617151572e+05,-2.286644934359347099e+05,-2.286642061643002962e+05,-2.286639431294514216e+05,-2.286637016584412777e+05,-2.286634794471243513e+05,-2.286632744993111992e+05,-2.286630850774758146e+05,-2.286629096625629463e+05,-2.286627469210148556e+05,-2.286625956775603699e+05,-2.286624548926344723e+05,-2.286623236435393337e+05,-2.286622011086466664e+05,-2.286620865540875820e+05,-2.286619793224832974e+05,-2.286618788233643572e+05,-2.286617845249893144e+05,-2.286616959473314928e+05,-2.286616126560427656e+05,-2.286615342572407390e+05,-2.286614603929900040e+05,-2.286613907373729453e+05
-2.297441649257981335e+05,-2.291229732288184750e+05,-2.289703148668302747e+05,-2.289085473086450947e+05,-2.288784502971638576e+05,-2.288600785632990883e+05,-2.288479410537685035e+05,-2.288394737219575036e+05,-2.288333244382932317e+05,-2.288287180256778083e+05,-2.288251811917363666e+05,-2.288224103026171215e+05,-2.288202026589046582e+05,-2.288184184635581041e+05,-2.288169586497120326e+05,-2.288157513784349139e+05,-2.288147435100757866e+05,-2.288138950485645037e+05,-2.288131754258305300e+05,-2.288125609593490371e+05,-2.288120330768157437e+05,-2.288115770537317730e+05,-2.288111811008022050e+05,-2.288108356942618557e+05,-2.288105330777178751e+05,-2.288102668869548943e+05,-2.288100318641429767e+05,-2.288098236378894071e+05,-2.288096385523646022e+05,-2.288094735333965509e+05,-2.288093259826958238e+05,-2.288091936936777784e+05,-2.288090747840081458e+05,-2.288089676411975815e+05,-2.288088708784528135e+05,-2.288087832986451103e+05,-2.288087038647414302e+05,-2.288086316754164873e+05,-2.288085659448374645e+05,-2.288085059858309105e+05,-2.288084511958037619e+05,-2.288084010449185153e+05,-2.288083550661220797e+05,-2.288083128467057832e+05,-2.288082740211361088e+05,-2.288082382649434148e+05,-2.288082052894957014e+05,-2.288081748375160096e+05,-2.288081466792251158e+05,-2.288081206090146443e+05
-2.296306982028824859e+05,-2.290317713934111234e+05,-2.288170691532928904e+05,-2.287447499059317051e+05,-2.287067112324644404e+05,-2.286837258354752557e+05,-2.286685960393776186e+05,-2.286580215107315162e+05,-2.286502939379789459e+05,-2.286444486938658520e+05,-2.286399036394340219e+05,-2.286362886160033522e+05,-2.286333581819358515e+05,-2.286309439222821675e+05,-2.286289269342157932e+05,-2.286272212190217979e+05,-2.286257632685124991e+05,-2.286245053207211313e+05,-2.286234108691547299e+05,-2.286224516002396704e+05,-2.286216052609927137e+05,-2.286208541472231736e+05,-2.286201840143966838e+05,-2.286195832816827751e+05,-2.286190424426542013e+05,-2.286185536237323540e+05,-2.286181102496221138e+05,-2.286177067871312611e+05,-2.286173385470426292e+05,-2.286170015294185432e+05,-2.286166923017161316e+05,-2.286164079019177880e+05,-2.286161457609039207e+05,-2.286159036397565505e+05,-2.286156795787416631e+05,-2.286154718555014988e+05,-2.286152789505655237e+05,-2.286150995187188091e+05,-2.286149323650928563e+05,-2.286147764250884065e+05,-2.286146307474276691e+05,-2.286144944797774369e+05,-2.286143668564981199e+05,-2.286142471881574020e+05,-2.286141348525190260e+05,-2.286140292867685494e+05,-2.286139299807831121e+05,-2.286138364712846524e+05,-2.286137483367438545e+05,-2.286136651929264772e+05
-2.297589621937995835e+05,-2.292731958980454656e+05,-2.290750076228299004e+05,-2.290059678433732770e+05,-2.289740718307039642e+05,-2.289552549395967217e+05,-2.289429507991241117e+05,-2.289343554811187205e+05,-2.289280618544674944e+05,-2.289232872288236103e+05,-2.289195629995378549e+05,-2.289165923338432331e+05,-2.289141786144043144e+05,-2.289121868048686301e+05,-2.289105213356750901e+05,-2.289091128192738979e+05,-2.289079097489656706e+05,-2.289068731430670887e+05,-2.289059729951029585e+05,-2.289051858637866389e+05,-2.289044931994969083e+05,-2.289038801570076612e+05,-2.289033347362210334e+05,-2.289028471490420634e+05,-2.289024093455390539e+05,-2.289020146545517491e+05,-2.289016575079797767e+05,-2.289013332271718245e+05,-2.289010378559757664e+05,-2.289007680292197911e+05,-2.289005208683385281e+05,-2.289002938979635946e+05,-2.289000849788237247e+05,-2.288998922534210433e+05,-2.288997141017797694e+05,-2.288995491051870922e+05,-2.288993960163138981e+05,-2.288992537344579760e+05,-2.288991212849254662e+05,-2.288989978017703688e+05,-2.288988825132780185e+05,-2.288987747296978487e+05,-2.288986738328330684e+05,-2.288985792671662930e+05,-2.288984905322671984e+05,-2.288984071762681706e+05,-2.288983287902400771e+05,-2.288982550033246516e+05,-2.288981854785091709e+05,-2.288981199089458969e+05
-2.298488329915773356e+05,-2.292160769016179547e+05,-2.290843955383066495e+05,-2.290293345733307942e+05,-2.289993525374500314e+05,-2.289808391461178835e+05,-2.289684633583775721e+05,-2.289597150346021517e+05,-2.289532672490041878e+05,-2.289483581734347681e+05,-2.289445218774408859e+05,-2.289414587611907045e+05,-2.289389682452366105e+05,-2.289369115534648299e+05,-2.289351900220990356e+05,-2.289337318785676616e+05,-2.289324838718730316e+05,-2.289314058025567501e+05,-2.289304668503668508e+05,-2.289296430519890564e+05,-2.289289155344799219e+05,-2.289282692567597842e+05,-2.289276920994376123e+05,-2.289271741975510668e+05,-2.289267074452476227e+05,-2.289262851238002186e+05,-2.289259016191683477e+05,-2.289255522053071472e+05,-2.289252328762628604e+05,-2.289249402148357476e+05,-2.289246712889164919e+05,-2.289244235689603374e+05,-2.289241948617529706e+05,-2.289239832568386046e+05,-2.289237870828739251e+05,-2.289236048718219099e+05,-2.289234353293869935e+05,-2.289232773104532971e+05,-2.289231297985622659e+05,-2.289229918886716478e+05,-2.289228627725981059e+05,-2.289227417266673874e+05,-2.289226281011883693e+05,-2.289225213114463259e+05,-2.289224208299640450e+05,-2.289223261798274762e+05,-2.289222369289113558e+05,-2.289221526848643553e+05,-2.289220730907425750e+05,-2.289219978211953421e+05
